type,layer,block,x,y
INSERT,建-柱-平面-混凝土柱,_FZH,-5359581.167693127,-9702631.481331865
INSERT,建-柱-平面-混凝土柱,_FZH,-5354952.45376128,-9686066.004962706
INSERT,建-柱-平面-混凝土柱,_FZH,-5326251.802842623,-9694085.520960905
INSERT,建-柱-平面-混凝土柱,_FZH,-5330880.516774469,-9710650.997330066
INSERT,建-柱-平面-混凝土柱,_FZH,-5534852.02035497,-9635019.864712953
INSERT,建-柱-平面-混凝土柱,_FZH,-5539884.401196645,-9653030.004708821
INSERT,建-柱-平面-混凝土柱,_FZH,-5507884.965813372,-9642554.980412366
INSERT,建-柱-平面-混凝土柱,_FZH,-5512917.346642202,-9660565.120411828
INSERT,建-柱-平面-混凝土柱,_FZH,-5542883.272667793,-9620471.875613139
INSERT,建-柱-平面-混凝土柱,_FZH,-5519120.537986845,-9627007.812079062
INSERT,建-柱-平面-混凝土柱,_FZH,-5491185.558795786,-9634813.384613527
INSERT,建-柱-平面-混凝土柱,_FZH,-5467107.831515034,-9641541.16649121
INSERT,建-柱-平面-混凝土柱,_FZH,-5438270.363178376,-9649702.742315295
INSERT,建-柱-平面-混凝土柱,_FZH,-5409350.179313954,-9657679.769659395
INSERT,建-柱-平面-混凝土柱,_FZH,-5380428.013304323,-9665761.181250863
INSERT,建-柱-平面-混凝土柱,_FZH,-5351534.740567419,-9673834.519504087
INSERT,建-柱-平面-混凝土柱,_FZH,-5322834.089648763,-9681854.035502279
INSERT,建-柱-平面-混凝土柱,_FZH,-5369399.090129733,-9682029.335836096
INSERT,建-柱-平面-混凝土柱,_FZH,-5374095.08188035,-9698835.589478065
INSERT,建-柱-平面-混凝土柱,_FZH,-5340987.371938442,-9689968.118451764
INSERT,建-柱-平面-混凝土柱,_FZH,-5345683.363689066,-9706774.372093727
INSERT,建-柱-平面-混凝土柱,_FZH,-5365887.187965006,-9669460.762203954
INSERT,建-窗扇,$DorLib2D$00000001,-5457382.077490463,-9647425.55691761
INSERT,建-窗扇,$DorLib2D$00000001,-5462665.560870028,-9663361.607343734
INSERT,建-窗扇,$DorLib2D$00000001,-5421413.837153762,-9659168.213356299
INSERT,建-窗扇,$DorLib2D$00000001,-5425730.382006487,-9674616.483179631
INSERT,建-窗扇,$DorLib2D$00000001,-5402277.686716405,-9682758.224166969
INSERT,建-窗扇,$DorLib2D$00000001,-5397549.401612774,-9665836.397434061
INSERT,建-窗扇,$DorLib2D$00000001,-5334472.540194495,-9696751.58123621
INSERT,建-窗扇,$DorLib2D$00000001,-5331571.520648833,-9686369.265232752
INSERT,建-窗扇,$DORLIB2D$00000025,-5339344.493779274,-9700810.210101966
INSERT,建-柱-平面-混凝土柱,_FZH,-5537874.139971599,-9645835.579797338
INSERT,建-柱-平面-混凝土柱,_FZH,-5536474.761341042,-9640827.41252294
INSERT,建-柱-平面-混凝土柱,_FZH,-5510907.08541715,-9653370.695500338
INSERT,建-柱-平面-混凝土柱,_FZH,-5509507.706786593,-9648362.528225945
INSERT,建-窗扇,$DorLib2D$00000001,-5341056.672943176,-9675723.989923985
INSERT,建-窗扇,$DorLib2D$00000001,-5340318.98586837,-9708013.706832323
INSERT,建-窗扇,$WINLIB2D$00000001,-5497091.103710906,-9651489.326543609
INSERT,建-窗扇,$DORLIB2D$00000025,-5522344.38213348,-9644879.543690446
INSERT,建-窗扇,$DORLIB2D$00000025,-5519636.497724539,-9647079.421445521
INSERT,建-窗扇,$DORLIB2D$00000025,-5518622.228154823,-9643449.502025895
INSERT,建-窗扇,$DORLIB2D$00000025,-5517902.901360326,-9647563.821740721
INSERT,建-窗扇,$DorLib2D$00000001,-5530589.699391074,-9656925.003820331
INSERT,建-窗扇,$DorLib2D$00000001,-5528431.426964706,-9649200.868908648
INSERT,建-窗扇,$DorLib2D$00000001,-5328557.479323039,-9675582.442233498
INSERT,建-窗扇,$DorLib2D$00000001,-5324835.244475482,-9683070.374008023
INSERT,建-窗扇,$DORLIB2D$00000025,-5371765.846475887,-9689570.619838042
INSERT,建-窗扇,$DorLib2D$00000001,-5358004.744770912,-9697361.29245761
INSERT,建-窗扇,$WINLIB2D$00000001,-5331829.446514923,-9708101.579289596
INSERT,建-窗扇,$WINLIB2D$00000001,-5323756.1089694,-9679208.306563149
INSERT,建-窗扇,$DorLib2D$00000001,-5331237.401708462,-9705982.739289174
INSERT,建-窗扇,$DORLIB2D$00000025,-5380963.538297139,-9687000.607160765
INSERT,建-窗扇,$DORLIB2D$00000025,-5370032.250111672,-9690055.020133232
INSERT,建-窗扇,$WINLIB2D$00000001,-5321358.57960131,-9676945.01361395
INSERT,建-窗扇,$DORLIB2D$00000025,-5527730.771986266,-9646697.05509547
INSERT,建-窗扇,$DORLIB2D$00000127,-5338178.87683998,-9705185.291491227
INSERT,建-窗扇,$DORLIB2D$00000025,-5505401.891333424,-9650018.541325437
INSERT,建-窗扇,$DORLIB2D$00000025,-5503302.872784979,-9649566.743656913
INSERT,建-窗扇,$DorLib2D$00000001,-5516072.580793818,-9648075.248645513
INSERT,建-窗扇,$WINLIB2D$00000001,-5329050.872600039,-9698157.477922144
INSERT,建-窗扇,$WINLIB2D$00000001,-5328378.094412272,-9695749.705194065
INSERT,建-窗扇,$WINLIB2D$00000001,-5327032.538036731,-9690934.159737917
INSERT,建-窗扇,$WINLIB2D$00000001,-5326359.759848967,-9688526.387009844
INSERT,建-柱-平面-混凝土柱,_FZH,-5337475.469798293,-9677399.544811212
INSERT,建-柱-平面-混凝土柱,_FZH,-5439213.379344202,-9642041.329553258
INSERT,建-柱-平面-混凝土柱,_FZH,-5379789.548868794,-9658645.495100662
INSERT,建-柱-平面-混凝土柱,_FZH,-5380818.899496071,-9662329.387374573
INSERT,建-柱-平面-混凝土柱,_FZH,-5431701.128432587,-9644140.3974991
INSERT,建-柱-平面-混凝土柱,_FZH,-5446725.630255796,-9639942.261607419
INSERT,建-柱-平面-混凝土柱,_FZH,-5451561.35905757,-9638668.938413683
INSERT,建-柱-平面-混凝土柱,_FZH,-5456376.904513718,-9637323.382038145
INSERT,建-柱-平面-混凝土柱,_FZH,-5461192.449969871,-9635977.82566261
INSERT,建-柱-平面-混凝土柱,_FZH,-5466007.995426023,-9634632.269287074
INSERT,建-柱-平面-混凝土柱,_FZH,-5470823.54088217,-9633286.712911539
INSERT,建-柱-平面-混凝土柱,_FZH,-5475639.086338323,-9631941.156536001
INSERT,建-柱-平面-混凝土柱,_FZH,-5480454.631794473,-9630595.600160464
INSERT,建-柱-平面-混凝土柱,_FZH,-5485270.177250625,-9629250.043784928
INSERT,建-柱-平面-混凝土柱,_FZH,-5490085.722706774,-9627904.487409395
INSERT,建-柱-平面-混凝土柱,_FZH,-5490567.277252351,-9627769.931771851
INSERT,建-柱-平面-混凝土柱,_FZH,-5495382.822708527,-9626424.375396394
INSERT,建-柱-平面-混凝土柱,_FZH,-5500198.368164677,-9625078.819020858
INSERT,建-柱-平面-混凝土柱,_FZH,-5505013.913620822,-9623733.262645325
INSERT,建-柱-平面-混凝土柱,_FZH,-5509829.459076975,-9622387.706269787
INSERT,建-柱-平面-混凝土柱,_FZH,-5514645.004533126,-9621042.14989425
INSERT,建-柱-平面-混凝土柱,_FZH,-5518188.324824994,-9619974.204994525
INSERT,建-柱-平面-混凝土柱,_FZH,-5525893.197554929,-9617821.314793641
INSERT,建-柱-平面-混凝土柱,_FZH,-5533598.070284767,-9615668.424592781
INSERT,建-柱-平面-混凝土柱,_FZH,-5541302.943468099,-9613515.534265209
INSERT,建-柱-平面-混凝土柱,_FZH,-5383614.012671285,-9657654.738872507
INSERT,建-柱-平面-混凝土柱,_FZH,-5389440.823126718,-9656026.615531391
INSERT,建-柱-平面-混凝土柱,_FZH,-5394256.368582871,-9654681.059155851
INSERT,建-柱-平面-混凝土柱,_FZH,-5399071.914039019,-9653335.502780315
INSERT,建-柱-平面-混凝土柱,_FZH,-5403887.45949517,-9651989.94640478
INSERT,建-柱-平面-混凝土柱,_FZH,-5408703.004951322,-9650644.39002924
INSERT,建-柱-平面-混凝土柱,_FZH,-5413518.550407469,-9649298.833653711
INSERT,建-柱-平面-混凝土柱,_FZH,-5418334.095863623,-9647953.277278171
INSERT,建-柱-平面-混凝土柱,_FZH,-5423149.641319772,-9646607.720902634
INSERT,建-柱-平面-混凝土柱,_FZH,-5427965.186775926,-9645262.164527096
INSERT,建-柱-平面-混凝土柱,_FZH,-5497435.380362872,-9666656.197466345
INSERT,建-柱-平面-混凝土柱,_FZH,-5492619.83490672,-9668001.753841881
INSERT,建-柱-平面-混凝土柱,_FZH,-5478558.442174739,-9671930.778458456
INSERT,建-柱-平面-混凝土柱,_FZH,-5473742.896718589,-9673276.334833991
INSERT,建-柱-平面-混凝土柱,_FZH,-5468927.351262437,-9674621.89120952
INSERT,建-柱-平面-混凝土柱,_FZH,-5464111.80580629,-9675967.447585065
INSERT,建-柱-平面-混凝土柱,_FZH,-5459296.26035014,-9677313.003960598
INSERT,建-柱-平面-混凝土柱,_FZH,-5454480.714893986,-9678658.560336135
INSERT,建-柱-平面-混凝土柱,_FZH,-5449665.169437833,-9680004.116711669
INSERT,建-柱-平面-混凝土柱,_FZH,-5444849.623981687,-9681349.673087208
INSERT,建-柱-平面-混凝土柱,_FZH,-5440034.07852554,-9682695.229462748
INSERT,建-柱-平面-混凝土柱,_FZH,-5435218.533069384,-9684040.785838279
INSERT,建-柱-平面-混凝土柱,_FZH,-5430402.987613233,-9685386.342213821
INSERT,建-柱-平面-混凝土柱,_FZH,-5425587.442157081,-9686731.898589355
INSERT,建-柱-平面-混凝土柱,_FZH,-5420771.896700934,-9688077.454964892
INSERT,建-柱-平面-混凝土柱,_FZH,-5415956.351244783,-9689423.011340426
INSERT,建-柱-平面-混凝土柱,_FZH,-5411140.805788627,-9690768.567715963
INSERT,建-柱-平面-混凝土柱,_FZH,-5406325.260332482,-9692114.124091501
INSERT,建-柱-平面-混凝土柱,_FZH,-5402300.385494969,-9693316.624628787
INSERT,建-柱-平面-混凝土柱,_FZH,-5394210.269128632,-9695577.159339688
INSERT,建-柱-平面-混凝土柱,_FZH,-5489413.602796734,-9668975.509795334
INSERT,建-柱-平面-混凝土柱,_FZH,-5481516.108248623,-9671182.222251218
INSERT,建-柱-平面-混凝土柱,_FZH,-5390405.988671766,-9696640.148749647
INSERT,建-柱-平面-混凝土柱,_FZH,-5389376.638044482,-9692956.256475694
INSERT,建-窗扇,$WINLIB2D$00000001,-5386531.246544877,-9698008.360104394
INSERT,建-窗扇,$WINLIB2D$00000001,-5385857.070181012,-9698196.737996969
INSERT,建-窗扇,$WINLIB2D$00000001,-5382197.255634339,-9699219.360842377
INSERT,建-窗扇,$WINLIB2D$00000001,-5380752.591997493,-9699623.027755038
INSERT,建-窗扇,$WINLIB2D$00000001,-5373529.27381327,-9701641.362318342
INSERT,建-窗扇,$WINLIB2D$00000001,-5372084.610176422,-9702045.029231003
INSERT,建-窗扇,$WINLIB2D$00000001,-5370639.946539573,-9702448.696143665
INSERT,建-窗扇,$WINLIB2D$00000001,-5369195.282902734,-9702852.363056324
INSERT,建-窗扇,$WINLIB2D$00000001,-5367750.61926589,-9703256.029968986
INSERT,建-窗扇,$WINLIB2D$00000001,-5366305.955629043,-9703659.696881647
INSERT,建-窗扇,$WINLIB2D$00000001,-5364861.2919922,-9704063.363794311
INSERT,建-窗扇,$WINLIB2D$00000001,-5363416.628355351,-9704467.03070697
INSERT,建-窗扇,$WINLIB2D$00000001,-5357637.973807972,-9706081.698357611
INSERT,建-窗扇,$WINLIB2D$00000001,-5356193.310171126,-9706485.365270276
INSERT,建-窗扇,$WINLIB2D$00000001,-5344636.001076363,-9709714.700571563
INSERT,建-窗扇,$WINLIB2D$00000001,-5376418.601086956,-9700834.028493021
INSERT,建-窗扇,$WINLIB2D$00000001,-5374973.937450114,-9701237.695405678
INSERT,建-窗扇,$WINLIB2D$00000001,-5348247.660168482,-9708705.53328991
INSERT,建-窗扇,$WINLIB2D$00000001,-5340302.010165829,-9710925.701309546
INSERT,建-窗扇,$WINLIB2D$00000001,-5379307.928360653,-9700026.694667696
INSERT,建-窗扇,$WINLIB2D$00000001,-5377863.26472381,-9700430.361580359
INSERT,建-窗扇,$WINLIB2D$00000001,-5354748.646534282,-9706889.032182933
INSERT,建-窗扇,$WINLIB2D$00000001,-5343961.824712498,-9709903.07846414
INSERT,建-窗扇,$WINLIB2D$00000001,-5342420.850166534,-9710333.656504309
INSERT,建-窗扇,$WINLIB2D$00000001,-5341746.673802666,-9710522.034396886
INSERT,建-窗扇,$WINLIB2D$00000001,-5339627.833801967,-9711114.079202118
INSERT,建-窗扇,$WINLIB2D$00000001,-5338086.859256,-9711544.657242294
INSERT,建-窗扇,$WINLIB2D$00000001,-5337412.682892129,-9711733.035134871
INSERT,建-窗扇,$WINLIB2D$00000001,-5335871.708346169,-9712163.613175039
INSERT,建-窗扇,$WINLIB2D$00000001,-5335197.5319823,-9712351.991067613
INSERT,建-窗扇,$WINLIB2D$00000001,-5334523.355618432,-9712540.368960189
INSERT,建-窗扇,$WINLIB2D$00000001,-5333849.17925457,-9712728.746852768
INSERT,建-窗扇,$WINLIB2D$00000001,-5323036.572795967,-9674217.838767248
INSERT,建-窗扇,$WINLIB2D$00000001,-5324481.236432806,-9673814.171854584
INSERT,建-窗扇,$WINLIB2D$00000001,-5325925.900069655,-9673410.504941923
INSERT,建-窗扇,$WINLIB2D$00000001,-5328815.227343347,-9672603.171116604
INSERT,建-窗扇,$WINLIB2D$00000001,-5336038.54552757,-9670584.836553301
INSERT,建-窗扇,$WINLIB2D$00000001,-5337483.209164414,-9670181.169640638
INSERT,建-窗扇,$WINLIB2D$00000001,-5340372.536438109,-9669373.835815314
INSERT,建-窗扇,$WINLIB2D$00000001,-5347258.766440404,-9667449.690198296
INSERT,建-窗扇,$WINLIB2D$00000001,-5351929.845532867,-9666144.500514027
INSERT,建-窗扇,$WINLIB2D$00000001,-5353374.509169713,-9665740.833601372
INSERT,建-窗扇,$WINLIB2D$00000001,-5356263.836443405,-9664933.499776045
INSERT,建-窗扇,$WINLIB2D$00000001,-5357708.50008025,-9664529.832863387
INSERT,建-窗扇,$WINLIB2D$00000001,-5360597.827353939,-9663722.499038062
INSERT,建-窗扇,$WINLIB2D$00000001,-5333149.218253883,-9671392.17037862
INSERT,建-窗扇,$WINLIB2D$00000001,-5334593.881890728,-9670988.503465959
INSERT,建-窗扇,$WINLIB2D$00000001,-5369265.809175011,-9661300.497562098
INSERT,建-窗扇,$WINLIB2D$00000001,-5330259.890980189,-9672199.504203947
INSERT,建-窗扇,$WINLIB2D$00000001,-5331704.554617034,-9671795.837291281
INSERT,建-窗扇,$WINLIB2D$00000001,-5354819.172806559,-9665337.166688708
INSERT,建-窗扇,$WINLIB2D$00000001,-5359153.163717089,-9664126.165950719
INSERT,建-窗扇,$WINLIB2D$00000001,-5366376.48190132,-9662107.83138742
INSERT,建-窗扇,$WINLIB2D$00000001,-5367821.145538163,-9661704.164474759
INSERT,建-窗扇,$WINLIB2D$00000001,-5370710.472811854,-9660896.830649438
INSERT,建-窗扇,$WINLIB2D$00000001,-5372155.136448701,-9660493.163736779
INSERT,建-窗扇,$WINLIB2D$00000001,-5373599.800085543,-9660089.496824117
INSERT,建-窗扇,$WINLIB2D$00000001,-5375044.463722389,-9659685.829911456
INSERT,建-窗扇,$WINLIB2D$00000001,-5534031.403866777,-9656793.968321709
INSERT,建-窗扇,$WINLIB2D$00000001,-5532586.74022993,-9657197.635234371
INSERT,建-窗扇,$WINLIB2D$00000001,-5529697.412956239,-9658004.969059691
INSERT,建-窗扇,$WINLIB2D$00000001,-5528252.749319393,-9658408.635972353
INSERT,建-窗扇,$WINLIB2D$00000001,-5526808.085682554,-9658812.302885014
INSERT,建-窗扇,$WINLIB2D$00000001,-5523966.913863422,-9659606.181146578
INSERT,建-窗扇,$WINLIB2D$00000001,-5521029.431135172,-9660426.97053566
INSERT,建-窗扇,$WINLIB2D$00000001,-5519584.767498326,-9660830.63744832
INSERT,建-窗扇,$WINLIB2D$00000001,-5516695.440224634,-9661637.971273634
INSERT,建-窗扇,$WINLIB2D$00000001,-5515250.776587789,-9662041.638186305
INSERT,建-窗扇,$WINLIB2D$00000001,-5512361.449314098,-9662848.972011623
INSERT,建-窗扇,$WINLIB2D$00000001,-5508701.634767425,-9663871.594857027
INSERT,建-窗扇,$WINLIB2D$00000001,-5539810.058414153,-9655179.300671068
INSERT,建-窗扇,$WINLIB2D$00000001,-5538365.394777315,-9655582.967583727
INSERT,建-窗扇,$WINLIB2D$00000001,-5503693.467493026,-9665270.97348759
INSERT,建-窗扇,$WINLIB2D$00000001,-5536920.731140467,-9655986.634496386
INSERT,建-窗扇,$WINLIB2D$00000001,-5535476.067503622,-9656390.30140905
INSERT,建-窗扇,$WINLIB2D$00000001,-5524641.090227284,-9659417.803254003
INSERT,建-窗扇,$WINLIB2D$00000001,-5525315.266591145,-9659229.425361433
INSERT,建-窗扇,$WINLIB2D$00000001,-5510916.785677254,-9663252.638924287
INSERT,建-窗扇,$DorLib2D$00000001,-5348632.526497947,-9677661.379766947
INSERT,建-窗扇,$DorLib2D$00000001,-5346610.011820538,-9678226.509417079
INSERT,建-窗扇,$WINLIB2D$00000001,-5353303.982897434,-9707292.699095594
INSERT,建-窗扇,$WINLIB2D$00000001,-5341817.200074948,-9668970.168902653
INSERT,建-窗扇,$DorLib2D$00000001,-5388145.86479814,-9696726.5614087
INSERT,I-FURN,ATM,-5390644.980740474,-9694522.719398044
INSERT,I-FURN,ATM,-5390241.313827699,-9693078.055761233
INSERT,I-FURN,ATM,-5389662.724586055,-9691007.371215134
INSERT,I-FURN,ATM,-5389259.057673283,-9689562.707578319
INSERT,KbhRt主线_右线xl,门式闸机,-5456872.835997702,-9667710.946117734
INSERT,KbhRt主线_右线xl,门式闸机,-5457547.012361531,-9667522.568225049
INSERT,KbhRt主线_右线xl,门式闸机,-5458221.188725359,-9667334.190332361
INSERT,KbhRt主线_右线xl,门式闸机,-5458895.365089189,-9667145.812439663
INSERT,KbhRt主线_右线xl,门式闸机,-5459569.541453019,-9666957.434546976
INSERT,KbhRt主线_右线xl,门式闸机,-5460243.717816846,-9666769.05665429
INSERT,KbhRt主线_右线xl,门式闸机,-5460917.894180679,-9666580.678761595
INSERT,KbhRt主线_右线xl,门式端机,-5461592.070544505,-9666392.300868906
INSERT,KbhRt主线_右线xl,门式闸机,-5454850.306906215,-9668276.079795806
INSERT,KbhRt主线_右线xl,门式闸机,-5455524.483270044,-9668087.701903115
INSERT,KbhRt主线_右线xl,门式闸机,-5456198.659633874,-9667899.324010425
INSERT,建-柱-平面-混凝土柱,_FZH,-5446725.635572265,-9639942.270141204
INSERT,建-柱-平面-混凝土柱,_FZH,-5439213.38450438,-9642041.337527697
INSERT,建-柱-平面-混凝土柱,_FZH,-5431701.133436473,-9644140.404914194
INSERT,建-柱-平面-混凝土柱,_FZH,-5427965.191696285,-9645262.171664029
INSERT,0,$PLAN$00001584,5452371.376149898,-9670176.928221938
INSERT,KbhRt主线_右线xl,dasddddss,5431620.231049477,-10717523.25363585
INSERT,KbhRt主线_右线xl,dasddddss,5430618.597596957,-10717243.37788529
INSERT,KbhRt主线_右线xl,dasddddss,5433623.497958651,-10718083.00509402
INSERT,KbhRt主线_右线xl,dasddddss,5432621.86449568,-10717803.12945186
INSERT,ZX-铺地,dfghfhjfgjfguj,-7398269.860124476,-5365949.062120387
INSERT,STEEL,SHUCHI,-5526871.550981119,-9547641.838498631
INSERT,STEEL,SHUCHI,-5532106.525105401,-9559290.421873118
INSERT,STEEL,SHUCHI,-5525293.577769859,-9548350.993308634
INSERT,STEEL,SHUCHI,-5530528.55189414,-9559999.576683123
INSERT,STEEL,SHUCHI,-5523501.40483777,-9548583.522399455
INSERT,STEEL,SHUCHI,-5528736.378962056,-9560232.105773948
INSERT,STEEL,SHUCHI,-5521923.431626512,-9549292.677209463
INSERT,STEEL,SHUCHI,-5527158.405750795,-9560941.260583952
INSERT,0,龙阳路站平剖面图0625$0$FASFSFD,5863953.910804607,-10014685.66420772
INSERT,0,4234,-5725631.720999317,-10438272.89149463
INSERT,COLUMN,_FZHK,-5410668.913558343,-9560330.776596357
INSERT,COLUMN,_FZHK,-5418904.799450095,-9558678.449879861
INSERT,COLUMN,_FZHK,-5435376.5712336,-9555373.796446875
INSERT,COLUMN,_FZHK,-5443612.457125352,-9553721.469730385
INSERT,COLUMN,_FZHK,-5476556.000692362,-9547112.162864413
INSERT,COLUMN,_FZHK,-5484791.886584114,-9545459.836147918
INSERT,COLUMN,_FZHK,-5417862.259974214,-9553481.99806721
INSERT,COLUMN,_FZHK,-5434334.031757718,-9550177.344634224
INSERT,COLUMN,_FZHK,-5442569.91764947,-9548525.017917734
INSERT,COLUMN,_FZHK,-5475513.461216479,-9541915.711051757
INSERT,COLUMN,_FZHK,-5483749.347108232,-9540263.384335268
INSERT,COLUMN,_FZHK,-5409626.374082463,-9555134.324783704
INSERT,COLUMN,_FZHK,-5476556.000692362,-9547112.162864413
INSERT,COLUMN,_FZHK,-5501263.658367622,-9542155.182714935
INSERT,COLUMN,_FZHK,-5509499.544259369,-9540502.855998434
INSERT,COLUMN,_FZHK,-5500221.118891738,-9536958.730902281
INSERT,COLUMN,_FZHK,-5508457.00478349,-9535306.404185787
INSERT,COLUMN,_FZHK,-5475513.461216479,-9541915.711051757
INSERT,COLUMN,_FZHK,-5483749.347108232,-9540263.384335268
INSERT,建-柱-平面-混凝土柱,_FZH,-5427965.1866615,-9645262.164242099
INSERT,KbhRt主线_右线xl,dasddddss,5467575.374678629,-10703221.62841661
INSERT,KbhRt主线_右线xl,dasddddss,5468577.008133506,-10703501.50414272
INSERT,KbhRt主线_右线xl,dasddddss,5466573.741223752,-10702941.7526905
INSERT,0S-SBEAM-LINE,daddsasaddd,-5313362.821344391,-9569517.904824566
INSERT,0S-DETL-TEXT,ssdddsddgfdd,-5359439.778364158,-9697995.55546672
INSERT,COLUMN,_FZHK,-5478645.013755359,-9557524.675741856
INSERT,COLUMN,_FZHK,-5478645.013755359,-9557524.675741856
INSERT,COLUMN,_FZHK,-5478645.012335252,-9557524.668662512
INSERT,COLUMN,_FZHK,-5478645.012335252,-9557524.668662512
INSERT,COLUMN,_FZHK,-5478645.013755359,-9557524.675741859
INSERT,COLUMN,_FZHK,-5478645.013755359,-9557524.675741859
INSERT,A-WIND,$DorLib2D$00000009,5473070.444386112,-9553283.894402971
INSERT,0,闸机,-5466885.368411891,-9555467.456081427
INSERT,0,闸机,-5466101.02248655,-9555624.940904179
INSERT,0,末端闸机,-5462669.509063168,-9556313.937003732
INSERT,0,闸机,-5469238.406187931,-9554995.001613221
INSERT,0,闸机,-5468454.060262589,-9555152.486435959
INSERT,0,闸机,-5467669.714337244,-9555309.971258703
INSERT,0,末端闸机,-5466591.238689894,-9555526.512890004
INSERT,0,双向闸机（宽）,-5471449.342449325,-9554551.296204136
INSERT,0,末端闸机,-5469978.693839408,-9554846.580247403
INSERT,0,闸机,-5465316.676561204,-9555782.425726929
INSERT,0,闸机,-5464532.330635867,-9555939.910549675
INSERT,0,闸机,-5463747.984710526,-9556097.395372418
INSERT,S_STAIR,ANJIAN,-6429654.09821874,-8212249.158203723
INSERT,0,末端闸机,-5476856.130420056,-9532367.630807492
INSERT,0,闸机,-5474992.783066568,-9532739.029030768
INSERT,0,闸机,-5475777.350373301,-9532582.650831486
INSERT,0,闸机,-5480715.183630459,-9531649.439644834
INSERT,0,闸机,-5479930.61632373,-9531805.817844114
INSERT,0,末端闸机,-5479136.275379554,-9531913.160586727
INSERT,A-WIND,$DorLib2D$00000009,5478279.261803138,-9533025.562562063
INSERT,KbhRt主线_右线xl,dddddd,-5547929.60103249,-9630710.60455225
INSERT,A-EQPM,M_E13,5501962.619940139,-9665207.820927971
INSERT,A-EQPM,M_E2,-5501719.431146693,-9663408.500785584
INSERT,A-EQPM,M_E13,5501723.110905293,-9664350.653836775
INSERT,A-EQPM,M_E13,5506200.299841169,-9664023.731345533
INSERT,A-EQPM,M_E2,-5505214.518519433,-9661424.75085822
INSERT,A-EQPM,M_E2,-5505475.556502114,-9662358.966840702
INSERT,A-EQPM,M_E13,5505960.790806313,-9663166.564254337
INSERT,A-EQPM,M_E2,-5504977.700597338,-9660577.214857935
INSERT,A-EQPM,M_E13,5506392.921759793,-9663969.909062462
